"","longitude","latitude","time"
"1794",108.362411641118,-6.35959274256398,45.06
"1795",99.7322546191078,1.53710467143948,58.22
"1796",106.88202177484,-6.63555196265457,5.75
"1797",107.049966954525,-6.9940703227448,8.96
"1798",106.713497508555,-6.27521514388116,23.86
"1799",112.60752689251,-7.91385364827301,27.4
"1800",121.257800108878,-1.05619542798195,4.58
"1801",107.46215913255,-7.01426997085975,41.42
"1802",109.503474204487,-7.10896508547206,52.31
"1803",109.097947757622,-7.09086328995121,57.97
"1804",109.341500221162,-6.75513597531533,58.51
"1805",109.341500221162,-6.75513597531533,8.19
"1806",110.310187262508,-7.14392203059306,4.37
"1807",102.863493042488,-2.43253600510036,13.35
"1808",109.260353602371,-7.44362452559709,1.03
"1809",105.119708871086,-5.47766750287449,47.07
"1810",107.127619471116,-6.29689656869506,9.43
"1811",99.9844440838609,1.89739232298852,41.05
"1812",102.826003372353,-0.576481057683235,52.16
"1813",107.049966954525,-6.9940703227448,13.42
"1814",118.964926779195,-2.82225668439587,43.42
"1815",120.244588313208,-5.25423549269279,36.97
"1816",104.847201832822,-4.02383779921975,56.53
"1817",106.544394086284,-5.91308415065938,55.48
"1818",130.189630107364,-3.06144070639832,47.68
"1819",113.538420946356,-8.27949012738995,33.4
"1820",110.552461924499,-6.80947734137779,24.52
"1821",108.926935674926,0.45099099557093,33.59
"1822",109.342857293314,0.418581347882251,1.9
"1823",119.454530109303,-5.09085901843982,30.56
"1824",108.362411641118,-6.35959274256398,56.79
"1825",108.203337351917,-7.74247119769418,59.61
"1826",106.298175781025,-6.25314246490737,9.31
"1827",107.127619471116,-6.29689656869506,35.89
"1828",108.282720896298,-7.05340604480834,49.73
"1829",106.713497508555,-6.27521514388116,25.55
"1830",109.260353602371,-7.44362452559709,42.73
"1831",107.127619471116,-6.29689656869506,49.32
"1832",103.149141703253,-3.91524518205303,51.36
"1833",112.99852562167,-7.926844768351,29.13
"1834",106.298175781025,-6.25314246490737,51.94
"1835",98.9811132749352,3.11794525085396,58.95
"1836",107.46215913255,-7.01426997085975,36.02
"1837",112.53991019754,-6.89209783604,33.31
"1838",104.516614727722,1.16809798677075,6.87
"1839",120.603329175449,-1.30497705866822,19.99
"1840",122.308791576858,-3.84367593748984,23.57
"1841",112.60752689251,-7.91385364827301,0.69
"1842",106.298175781025,-6.25314246490737,25.21
"1843",112.60752689251,-7.91385364827301,46.04
"1844",104.085919014634,1.20169309090634,9.8
"1845",104.085919014634,1.20169309090634,9.8
"1846",104.085919014634,1.20169309090634,9.8
"1847",101.59695570941,0.263454655547323,27.09
"1848",108.038505277084,-7.38920043605207,19.82
"1849",110.067912188276,-7.47775246993454,46.22
"1850",110.2276663062,-7.82693692600347,56.46
"1851",107.127619471116,-6.29689656869506,9.97
"1852",123.899732775192,-9.96869971994424,17.11
"1853",106.298175781025,-6.25314246490737,31.19
"1854",112.693380675036,-7.23895332248358,44.51
"1855",109.341500221162,-6.75513597531533,28.37
"1856",106.88202177484,-6.63555196265457,47.99
"1857",107.049966954525,-6.9940703227448,18.61
"1858",138.440902699053,-4.5024769049213,18.69
"1859",110.067912188276,-7.47775246993454,12.49
"1860",110.628200602218,-7.84250520828114,14.58
"1861",106.713497508555,-6.27521514388116,6.76
"1862",128.089823626513,-3.81858063227852,0.01
"1863",107.952113304041,-6.33908524297656,22.15
"1864",107.127619471116,-6.29689656869506,41.27
"1865",112.99852562167,-7.926844768351,40.51
"1866",98.7920358469784,3.51514823289252,7.67
"1867",100.237038200295,2.25807082426269,57.58
"1868",104.085919014634,1.20169309090634,46.96
"1869",104.085919014634,1.20169309090634,46.96
"1870",104.085919014634,1.20169309090634,46.96
"1871",101.459758173191,-1.22273763811344,18.04
"1872",107.127619471116,-6.29689656869506,48.78
"1873",102.934508084974,-1.69915762069836,17.06
"1874",112.693380675036,-7.23895332248358,5.78
"1875",112.693380675036,-7.23895332248358,39.79
"1876",114.543325090894,-3.53022017494191,5.41
"1877",108.447144464407,-7.4077747684984,48.4
"1878",138.571832628779,-3.75740502532254,56.17
"1879",107.46215913255,-7.01426997085975,26.77
"1880",114.45746776266,-8.63769857930139,21.73
"1881",106.713497508555,-6.27521514388116,13.68
"1882",99.4224516392438,3.08377474771392,52.21
"1883",120.14997049904,-3.05488265556754,7.63
"1884",136.85004561721,-4.61418178871108,53.12
"1885",107.127619471116,-6.29689656869506,27.36
"1886",100.4086796673,-0.773401642796397,36.6
"1887",107.46215913255,-7.01426997085975,32.21
"1888",100.104698087576,0.752131547303357,57.85
"1889",99.8533229065239,0.393789167709867,50.27
"1890",114.543325090894,-3.53022017494191,14.31
"1891",111.268092899549,-7.52574848643292,31.34
"1892",107.707088811819,-6.67703624804766,33.66
"1893",120.096658600404,-4.86235947176247,25.06
"1894",121.097691385615,-3.60664549649376,39.68
"1895",-170.095122320856,-19.025468722514,10.71
"1896",-170.095122320856,-19.025468722514,25
"1897",177.61929724829,-17.5212893622757,23.87
"1898",178.006418131863,-17.4278581500973,13.28
"1899",-175.077594984586,-21.1193548218645,40.06
"1900",-175.077594984586,-21.1193548218645,52.46
"1901",172.97562186326,1.34811583756939,7.16
"1902",172.97562186326,1.34811583756939,15.38
"1903",-176.349965866966,-13.5004122283572,52.76
"1904",-176.224332250141,-13.1158967248594,48.33
"1905",179.267642791792,-8.47355610570187,13.29
"1906",179.267642791792,-8.47355610570187,46.86
"1907",-172.131366006257,-14.0442358652196,43.41
"1908",-170.717696316046,-14.3474465268741,30.25
"1909",-170.717696316046,-14.3474465268741,49.75
"1910",-14.3863429121255,-8.10441517202981,12.05
"1911",-5.78571443097014,-16.0260474697601,30.12
"1912",34.934731824583,-15.0627013396579,32.71
"1913",34.4336328409467,-14.4678431426603,1.92
"1914",34.4336328409467,-14.4678431426603,1.92
"1915",33.9294895065959,-11.3933915381023,44.05
"1916",33.8624445954726,-13.4312473073384,3.77
"1917",35.7155122664925,-14.9351019125608,31.99
"1918",35.7155122664925,-14.9351019125608,31.99
"1919",33.9342250213319,-13.8707440773526,9.89
"1920",33.6467396517402,-9.63791425240028,40.33
"1921",33.6467396517402,-9.63791425240028,40.33
"1922",35.1232586031105,-11.4318689950494,8.71
"1923",35.1232586031105,-11.4318689950494,8.71
"1924",35.1232586031105,-11.4318689950494,8.71
"1925",35.6406111335318,-14.4978263766588,1.06
"1926",35.6406111335318,-14.4978263766588,1.06
"1927",34.7271592125468,-16.2201303521629,22.83
"1928",34.7271592125468,-16.2201303521629,22.83
"1929",33.9342250213319,-13.8707440773526,48.58
"1930",33.5076180894358,-13.7115597691824,59.06
"1931",34.5066390862412,-14.9064381149717,44.98
"1932",34.5066390862412,-14.9064381149717,44.98
"1933",35.7906648068294,-15.3720386439227,30.58
"1934",35.7906648068294,-15.3720386439227,30.58
"1935",35.2141154396778,-14.3425535937552,7.35
"1936",34.7875210032024,-14.1862660601336,33.58
"1937",33.9342250213319,-13.8707440773526,59.78
"1938",35.6406111335318,-14.4978263766588,18.48
"1939",35.6406111335318,-14.4978263766588,18.48
"1940",35.0829449742318,-15.9377782262131,25.15
"1941",33.1516429855668,-13.9916015061576,22.35
"1942",33.1516429855668,-13.9916015061576,22.35
"1943",33.1516429855668,-13.9916015061576,22.35
"1944",33.6485708925746,-12.1122140352968,30.69
"1945",34.0062517689845,-14.3100607903225,41.23
"1946",34.0062517689845,-14.3100607903225,41.23
"1947",34.861001637491,-14.6246270004175,51.77
"1948",34.861001637491,-14.6246270004175,11.62
"1949",35.1232586031105,-11.4318689950494,44
"1950",35.1232586031105,-11.4318689950494,44
"1951",35.1232586031105,-11.4318689950494,44
"1952",35.0087125928294,-15.5004360233477,56.41
"1953",35.7155122664925,-14.9351019125608,15.01
"1954",35.7155122664925,-14.9351019125608,15.01
"1955",35.5124033493428,-16.0918027924456,53.74
"1956",35.5124033493428,-16.0918027924456,53.74
"1957",34.216100972725,-13.1507108022238,47.13
"1958",35.1574300044318,-16.3746753894371,45.74
"1959",35.1574300044318,-16.3746753894371,45.74
"1960",33.5789059741906,-14.1513050248893,11.8
"1961",33.5789059741906,-14.1513050248893,11.8
"1962",35.3627563109417,-15.2179093615166,47.76
"1963",35.5124033493428,-16.0918027924456,51.65
"1964",35.5124033493428,-16.0918027924456,51.65
"1965",33.6504400038734,-14.5908433605373,3.16
"1966",33.6504400038734,-14.5908433605373,3.16
"1967",33.9294895065959,-11.3933915381023,23.82
"1968",34.5066390862412,-14.9064381149717,12.17
"1969",34.5066390862412,-14.9064381149717,12.17
"1970",33.9342250213319,-13.8707440773526,44.54
"1971",33.3667919709236,-10.3542442399309,30.58
"1972",33.3667919709236,-10.3542442399309,30.58
"1973",33.995414076393,-9.36066879433441,36.8
"1974",33.995414076393,-9.36066879433441,36.8
"1975",35.3627563109417,-15.2179093615166,17.1
"1976",33.227335362083,-9.47654241475152,23.8
"1977",33.227335362083,-9.47654241475152,23.8
"1978",33.227335362083,-9.47654241475152,23.8
"1979",34.861001637491,-14.6246270004175,23.91
"1980",35.0829449742318,-15.9377782262131,47.76
"1981",33.4365753005538,-13.2716613268048,21.07
"1982",33.227335362083,-9.47654241475152,49.46
"1983",33.227335362083,-9.47654241475152,49.46
"1984",33.227335362083,-9.47654241475152,49.46
"1985",34.934731824583,-15.0627013396579,26.54
"1986",35.6406111335318,-14.4978263766588,33.68
"1987",35.6406111335318,-14.4978263766588,33.68
"1988",33.9342250213319,-13.8707440773526,6.89
"1989",33.5789059741906,-14.1513050248893,9.82
"1990",33.5789059741906,-14.1513050248893,9.82
"1991",35.0829449742318,-15.9377782262131,41.82
"1992",34.0062517689845,-14.3100607903225,40.87
"1993",34.0062517689845,-14.3100607903225,40.87
"1994",32.6547227092609,-13.3904740858663,11.53
"1995",32.6547227092609,-13.3904740858663,11.53
"1996",33.7170686089524,-10.076423657688,42.51
"1997",35.3627563109417,-15.2179093615166,1.66
"1998",35.4374535486133,-15.655065197345,4.55
"1999",33.5076180894358,-13.7115597691824,39.64
"2000",35.1574300044318,-16.3746753894371,8.99
"2001",35.1574300044318,-16.3746753894371,8.99
"2002",35.1574300044318,-16.3746753894371,28.83
"2003",35.1574300044318,-16.3746753894371,28.83
"2004",32.6547227092609,-13.3904740858663,59.58
"2005",32.6547227092609,-13.3904740858663,59.58
"2006",33.2952208350769,-12.3916202614818,47.49
"2007",33.2952208350769,-12.3916202614818,47.49
"2008",35.0087125928294,-15.5004360233477,51.11
"2009",33.2224292371477,-14.4315620064908,58.61
"2010",33.2224292371477,-14.4315620064908,58.61
"2011",34.0062517689845,-14.3100607903225,22.92
"2012",34.0062517689845,-14.3100607903225,22.92
"2013",34.0062517689845,-14.3100607903225,31.59
"2014",34.0062517689845,-14.3100607903225,31.59
"2015",34.5066390862412,-14.9064381149717,1.91
"2016",34.5066390862412,-14.9064381149717,1.91
"2017",35.140169772214,-13.9044595552968,5.61
"2018",35.140169772214,-13.9044595552968,5.61
"2019",33.0811015789974,-13.551460953733,57.07
"2020",35.5124033493428,-16.0918027924456,21.25
"2021",35.5124033493428,-16.0918027924456,21.25
"2022",33.8584425356168,-10.9542156350976,48.38
"2023",34.5798948685185,-15.3447196261869,57.2
"2024",34.5798948685185,-15.3447196261869,57.2
"2025",34.3608750952928,-14.0289879608005,15
"2026",35.3627563109417,-15.2179093615166,18.61
"2027",33.227335362083,-9.47654241475152,14.6
"2028",33.227335362083,-9.47654241475152,14.6
"2029",33.227335362083,-9.47654241475152,14.6
"2030",35.2883106141871,-14.7803878797048,16.73
"2031",35.5124033493428,-16.0918027924456,24.88
"2032",35.5124033493428,-16.0918027924456,24.88
"2033",35.2141154396778,-14.3425535937552,47.89
"2034",35.7906648068294,-15.3720386439227,35.49
"2035",35.7906648068294,-15.3720386439227,35.49
"2036",39.2892652994302,-8.5159804570994,3.23
"2037",38.9789640349958,-6.79627529118641,12.71
"2038",32.8080484892395,-9.31456511489536,20.08
"2039",32.8080484892395,-9.31456511489536,20.08
"2040",32.8080484892395,-9.31456511489536,20.08
"2041",34.3173676903284,-1.80228315329306,59.43
"2042",36.1829270487269,-6.12895929611465,50.23
"2043",34.5843430838925,-1.11765108011102,30
"2044",34.5843430838925,-1.11765108011102,30
"2045",39.3096889090382,-6.52253448475408,48.38
"2046",39.3472958040323,-10.9541032787559,8.68
"2047",39.3472958040323,-10.9541032787559,8.68
"2048",32.198545562927,-5.38834213574273,7.58
"2049",36.4909602895425,-3.44606322533725,51.38
"2050",29.3174293559111,-4.24693619091021,43.96
"2051",29.3174293559111,-4.24693619091021,43.96
"2052",29.3174293559111,-4.24693619091021,43.96
"2053",36.5943040914824,-6.28725711110085,51
"2054",39.3872479855514,-6.95088673618026,47.93
"2055",29.7902040952386,-4.8428121988066,16.43
"2056",36.6254532612606,-8.72763957933141,42.22
"2057",36.6367961217744,-4.29883305602698,14.2
"2058",30.5208369468814,-7.18250086984545,27.06
"2059",30.5208369468814,-7.18250086984545,27.06
"2060",38.6724454923155,-5.08516286907401,39.02
"2061",32.5530901897309,-2.70143514702376,42.37
"2062",38.4938094869238,-6.21201119402162,13.17
"2063",33.5067927746901,-8.76193374954538,59.52
"2064",32.8942181627689,-2.43586048342005,29.13
"2065",33.7097194960835,-2.75641806656992,7.14
"2066",31.2214551953014,-6.63767520959969,0.76
"2067",30.4228225605467,-3.87428603572587,41.15
"2068",30.4228225605467,-3.87428603572587,41.15
"2069",34.1867381336177,-3.34320160154771,16.39
"2070",32.3435371703576,-3.82464505163114,19.97
"2071",39.3872479855514,-6.95088673618026,0.09
"2072",36.8974852561624,-3.60433522812509,22.21
"2073",39.1552772246986,-5.66755846792069,27.84
"2074",39.8111585792062,-5.12594531833173,24.78
"2075",37.2299497647224,-3.33740850818867,59.71
"2076",29.7278070775776,-4.41046294734493,5.29
"2077",29.7278070775776,-4.41046294734493,5.29
"2078",36.6254532612606,-8.72763957933141,18.47
"2079",33.2343372561579,-2.17088102084233,0.44
"2080",39.0784230315198,-5.24103193461298,18.18
"2081",39.2323655865478,-6.09474211826805,30.46
"2082",36.8242939313289,-3.17940251619002,8.85
"2083",30.2965769839406,-3.01556505771454,26.25
"2084",30.2965769839406,-3.01556505771454,26.25
"2085",39.8111585792062,-5.12594531833173,23.75
"2086",34.7016790042057,-11.2734282904578,40.29
"2087",34.7016790042057,-11.2734282904578,40.29
"2088",29.7902040952386,-4.8428121988066,36.3
"2089",31.8024228108599,-2.80644325330983,52.34
"2090",31.6721538045477,-1.95430818477282,25.4
"2091",39.682540500396,-10.6728088903166,59.01
"2092",36.037302569517,-5.26760847581202,6.58
"2093",36.4909602895425,-3.44606322533725,34.49
"2094",33.5067927746901,-8.76193374954538,58.39
"2095",31.5513401430495,-8.82527830711931,26.35
"2096",31.5513401430495,-8.82527830711931,26.35
"2097",34.9478141549,-5.6512784151579,40.04
"2098",38.9789640349958,-6.79627529118641,50.55
"2099",33.5067927746901,-8.76193374954538,18.3
"2100",35.5552084941895,-4.6789836027185,16.91
"2101",37.9025313807672,-7.1897772425799,58.41
"2102",30.4524979603391,-1.47254285654783,37.01
"2103",30.4524979603391,-1.47254285654783,37.01
"2104",34.1797540168462,-0.958698671037525,4.48
"2105",34.1797540168462,-0.958698671037525,4.48
"2106",35.1454513738451,-4.51953751793846,46.62
"2107",37.7514295119433,-6.32880313927356,11.04
"2108",39.6389996923647,-6.24945232502723,53.82
"2109",32.9613361175023,-2.86210732769077,12.03
"2110",34.0662164506893,-9.79865334600703,11.31
"2111",34.0662164506893,-9.79865334600703,11.31
"2112",31.8024228108599,-2.80644325330983,36.86
"2113",32.6197384345506,-3.12857820159536,55.4
"2114",38.5702056966815,-6.64104181675586,38.44
"2115",36.931249230883,-6.01436337447592,54.31
"2116",37.5611413906913,-3.07124790882083,26.74
"2117",37.5611413906913,-3.07124790882083,26.74
"2118",38.9789640349958,-6.79627529118641,51.01
"2119",39.3872479855514,-6.95088673618026,33.9
"2120",33.5067927746901,-8.76193374954538,23.02
"2121",36.4909602895425,-3.44606322533725,51.7
"2122",39.3872479855514,-6.95088673618026,29.89
"2123",31.2011812757742,-1.36977520814479,49.19
"2124",40.0163033935659,-10.3918844972278,53.45
"2125",34.6294517540982,-10.8350110725852,40.43
"2126",34.6294517540982,-10.8350110725852,40.43
"2127",32.1319658251697,-4.95564041878038,52.5
"2128",33.7097194960835,-2.75641806656992,33.14
"2129",34.2484493640789,-1.37988331843204,45.33
"2130",34.2484493640789,-1.37988331843204,45.33
"2131",39.3872479855514,-6.95088673618026,28.09
"2132",31.6073472847098,-1.53003604208147,24.41
"2133",39.3872479855514,-6.95088673618026,58.32
"2134",31.9335727084739,-3.66307165058333,47.71
"2135",39.2323655865478,-6.09474211826805,29.46
"2136",32.8942181627689,-2.43586048342005,39.38
"2137",35.4640367979403,-1.85694459556299,35.62
"2138",35.4640367979403,-1.85694459556299,35.62
"2139",34.4656284443823,-5.05984934171205,40.53
"2140",36.1362922036253,-8.13556477005891,5.93
"2141",31.8678871760358,-3.23421824650188,27.6
"2142",38.9789640349958,-6.79627529118641,44.93
"2143",39.3096889090382,-6.52253448475408,30.83
"2144",35.7488373114582,-3.55457824466148,33.1
"2145",38.6724454923155,-5.08516286907401,45.59
"2146",39.2685002517675,-10.5216970796765,7.07
"2147",31.8358801430306,-8.112134739524,4.71
"2148",30.2965769839406,-3.01556505771454,18.71
"2149",30.2965769839406,-3.01556505771454,18.71
"2150",34.11758404715,-2.91647304256018,19.3
"2151",29.9787042376618,-6.14534499364873,24.49
"2152",31.0501667349324,-2.91117220816323,32.63
"2153",36.0628326966785,-7.70138181984282,4.83
"2154",30.5784743167891,-2.32266618943924,36.3
"2155",30.5784743167891,-2.32266618943924,36.3
"2156",30.5784743167891,-2.32266618943924,36.3
"2157",30.8587144366015,-1.63311015210412,26.46
"2158",30.8587144366015,-1.63311015210412,26.46
"2159",36.4909602895425,-3.44606322533725,41.12
"2160",33.7121205743722,-5.16996781304093,7.27
"2161",36.3743029514595,-4.9967707674956,21.23
"2162",33.4377480188541,-3.45015269439684,58.62
"2163",34.5843430838925,-1.11765108011102,4.71
"2164",34.5843430838925,-1.11765108011102,4.71
"2165",39.3872479855514,-6.95088673618026,32.75
"2166",34.4857208047706,-9.9587327825398,8.14
"2167",34.4857208047706,-9.9587327825398,8.14
"2168",30.3898310403985,-1.04938112025156,15.55
"2169",30.3898310403985,-1.04938112025156,15.55
"2170",30.3898310403985,-1.04938112025156,15.55
"2171",30.4524979603391,-1.47254285654783,4.09
"2172",30.4524979603391,-1.47254285654783,4.09
"2173",32.7537045045396,-3.98604214419861,21
"2174",30.4862718397885,-4.30522733876123,49.2
"2175",37.0798803164384,-6.87635434124106,47.95
"2176",32.7537045045396,-3.98604214419861,23.36
"2177",34.876848702837,-5.21995034923533,52.79
"2178",33.5067927746901,-8.76193374954538,21.73
"2179",31.7200966806555,-4.79333543424663,37.98
"2180",37.076610038265,-11.3396971613035,38.06
"2181",37.076610038265,-11.3396971613035,38.06
"2182",32.5530901897309,-2.70143514702376,3.25
"2183",30.1386578171898,-4.57388042742431,40.84
"2184",30.0757309945301,-4.14222021008758,31.99
"2185",30.0757309945301,-4.14222021008758,31.99
"2186",32.2771438875695,-3.39557925623417,24.88
"2187",39.3297794230081,-4.5460181164628,47.78
"2188",39.3297794230081,-4.5460181164628,47.78
"2189",39.3872479855514,-6.95088673618026,8.71
"2190",30.7149402570768,-8.49657442933488,23.13
"2191",30.7149402570768,-8.49657442933488,23.13
"2192",39.2323655865478,-6.09474211826805,4.43
"2193",35.843874061867,-6.40204986191823,15.11
"2194",33.7782015579228,-3.18301749996379,21.82
"2195",33.5734280775501,-1.90653400685256,18.17
"2196",36.3294888856406,-6.99301515896138,17.68
"2197",39.0561826984076,-7.22551971975756,7.68
"2198",34.7356101255885,-4.3597581118134,39.49
"2199",37.2299497647224,-3.33740850818867,31.36
"2200",33.3697203865482,-3.02264377357765,33.75
"2201",35.6484882496564,-7.54280097666162,57.62
"2202",39.2685002517675,-10.5216970796765,34.31
"2203",33.3697203865482,-3.02264377357765,12
"2204",39.3872479855514,-6.95088673618026,59.36
"2205",34.5843430838925,-1.11765108011102,51.83
"2206",34.5843430838925,-1.11765108011102,51.83
"2207",37.1563782090009,-2.91349723005849,43.2
"2208",37.1563782090009,-2.91349723005849,43.2
"2209",33.6467396517402,-9.63791425240028,32.89
"2210",33.6467396517402,-9.63791425240028,32.89
"2211",32.7393998802076,-8.8760922101784,16.61
"2212",30.4524979603391,-1.47254285654783,15.05
"2213",30.4524979603391,-1.47254285654783,15.05
"2214",32.1450239579301,-2.54065427300469,42.31
"2215",39.3872479855514,-6.95088673618026,27.79
"2216",30.3595912647709,-3.4443832624025,25.69
"2217",30.3595912647709,-3.4443832624025,25.69
"2218",38.9789640349958,-6.79627529118641,5.97
"2219",36.8242939313289,-3.17940251619002,35.31
"2220",32.8885696154307,-4.84743498871689,1.55
"2221",34.5843430838925,-1.11765108011102,47.24
"2222",34.5843430838925,-1.11765108011102,47.24
"2223",30.0757309945301,-4.14222021008758,35.46
"2224",30.0757309945301,-4.14222021008758,35.46
"2225",39.3872479855514,-6.95088673618026,28.62
"2226",39.3872479855514,-6.95088673618026,28.51
"2227",30.4228225605467,-3.87428603572587,53.8
"2228",30.4228225605467,-3.87428603572587,53.8
"2229",40.0163033935659,-10.3918844972278,13.13
"2230",39.3472958040323,-10.9541032787559,37.94
"2231",39.3472958040323,-10.9541032787559,37.94
"2232",32.8210242079214,-4.41627091251654,21.32
"2233",33.0962425040407,-3.71784047872125,54.91
"2234",32.1319658251697,-4.95564041878038,58.62
"2235",31.1372986275063,-0.947120171942623,59.51
"2236",31.1372986275063,-0.947120171942623,59.51
"2237",33.5755531344436,-6.74202398764224,14.82
"2238",31.9484965883527,-1.26695330276839,0.5
"2239",37.2299497647224,-3.33740850818867,29.19
"2240",29.9787042376618,-6.14534499364873,5.78
"2241",31.4588809885666,-3.07274010134284,2.18
"2242",37.5611413906913,-3.07124790882083,38.63
"2243",37.5611413906913,-3.07124790882083,38.63
"2244",39.3872479855514,-6.95088673618026,16.25
"2245",32.7537045045396,-3.98604214419861,19.99
"2246",39.3297794230081,-4.5460181164628,3.63
"2247",39.3297794230081,-4.5460181164628,3.63
"2248",37.7843509654743,-4.34548287998555,18.3
"2249",30.2337787540744,-2.58787672413531,40.47
"2250",30.2337787540744,-2.58787672413531,40.47
"2251",30.2337787540744,-2.58787672413531,40.47
"2252",30.5784743167891,-2.32266618943924,39.26
"2253",30.5784743167891,-2.32266618943924,39.26
"2254",30.5784743167891,-2.32266618943924,39.26
"2255",36.8242939313289,-3.17940251619002,48.02
"2256",31.4849061618001,-8.38662034656951,20
"2257",34.5843430838925,-1.11765108011102,20.58
"2258",34.5843430838925,-1.11765108011102,20.58
"2259",38.2660299473226,-4.92879549548194,12.71
"2260",37.2299497647224,-3.33740850818867,18.31
"2261",29.7278070775776,-4.41046294734493,3.23
"2262",29.7278070775776,-4.41046294734493,3.23
"2263",39.8111585792062,-5.12594531833173,3.26
"2264",39.3872479855514,-6.95088673618026,36.9
"2265",30.0757309945301,-4.14222021008758,6.11
"2266",30.0757309945301,-4.14222021008758,6.11
"2267",32.8080484892395,-9.31456511489536,28.37
"2268",32.8080484892395,-9.31456511489536,28.37
"2269",32.8080484892395,-9.31456511489536,28.37
"2270",35.892608344071,-4.40935394115686,52.78
"2271",34.11758404715,-2.91647304256018,31.01
"2272",33.9850041268112,-4.46890199932832,29.42
"2273",30.4524979603391,-1.47254285654783,53.3
"2274",30.4524979603391,-1.47254285654783,53.3
"2275",35.4836216963502,-4.25021816417142,50.16
"2276",31.9484965883527,-1.26695330276839,9.34
"2277",33.7097194960835,-2.75641806656992,8.66
"2278",36.8242939313289,-3.17940251619002,15.99
"2279",40.0163033935659,-10.3918844972278,17.62
"2280",33.9799517023589,-2.06625599628865,54.89
"2281",37.0798803164384,-6.87635434124106,54.3
"2282",30.4862718397885,-4.30522733876123,34.13
"2283",31.8024228108599,-2.80644325330983,18.23
"2284",38.932139885837,-10.8026758529929,21.75
"2285",36.6254532612606,-8.72763957933141,55.36
"2286",36.7421449225563,-7.15091031907256,41.38
"2287",31.7026741159618,-7.23753231413191,55.42
"2288",38.932139885837,-10.8026758529929,13.48
"2289",38.9789640349958,-6.79627529118641,41.39
"2290",36.8974852561624,-3.60433522812509,4.85
"2291",32.1319658251697,-4.95564041878038,25.87
"2292",39.3872479855514,-6.95088673618026,36.47
"2293",34.6893217159775,-8.80660166681986,54.63
"2294",39.2323655865478,-6.09474211826805,2.18
"2295",30.7053136816608,-3.17756857396157,24.66
"2296",30.7053136816608,-3.17756857396157,24.66
"2297",33.6414619726679,-2.3309087750594,48.2
"2298",32.5530901897309,-2.70143514702376,0.64
"2299",30.4524979603391,-1.47254285654783,40.43
"2300",30.4524979603391,-1.47254285654783,40.43
"2301",36.5511048314615,-8.29329636861174,15.85
"2302",33.0286772551004,-3.28944908461068,6.8
"2303",37.8268622297137,-6.7590058214319,20.12
"2304",38.9789640349958,-6.79627529118641,51.68
"2305",32.8942181627689,-2.43586048342005,9.28
"2306",30.0757309945301,-4.14222021008758,22.43
"2307",30.0757309945301,-4.14222021008758,22.43
"2308",35.0904419651519,-6.51615473397373,49.5
"2309",39.682540500396,-10.6728088903166,11.43
"2310",34.6653351781223,-3.93098970888119,30.48
"2311",35.4836216963502,-4.25021816417142,53.1
"2312",32.6197384345506,-3.12857820159536,23.38
"2313",29.7278070775776,-4.41046294734493,22.99
"2314",29.7278070775776,-4.41046294734493,22.99
"2315",38.1776331467318,-10.9313175773539,14.04
"2316",39.3872479855514,-6.95088673618026,11.28
"2317",31.6721538045477,-1.95430818477282,29.75
"2318",34.325726670255,-4.19967191106479,27.76
"2319",38.438907100679,-10.2168657557239,12.83
"2320",33.5734280775501,-1.90653400685256,40.05
"2321",29.7278070775776,-4.41046294734493,10.08
"2322",29.7278070775776,-4.41046294734493,10.08
"2323",36.8909327141657,-8.01676158008375,43.59
"2324",36.2839266327957,-9.0052324225349,45.31
"2325",31.4187016858769,-7.94847928654024,56.02
"2326",34.5843430838925,-1.11765108011102,56.91
"2327",34.5843430838925,-1.11765108011102,56.91
"2328",30.5499400755813,-4.73716042150335,31.6
"2329",38.9789640349958,-6.79627529118641,44.77
"2330",39.2323655865478,-6.09474211826805,7.1
"2331",36.1362922036253,-8.13556477005891,42.34
"2332",35.4122649514855,-3.82234876904635,59.34
"2333",30.5784743167891,-2.32266618943924,43.22
"2334",30.5784743167891,-2.32266618943924,43.22
"2335",30.5784743167891,-2.32266618943924,43.22
"2336",33.4371728764903,-8.32456793791557,16.42
"2337",38.9789640349958,-6.79627529118641,33.25
"2338",33.9158429545703,-4.03930562936176,6.89
"2339",29.7278070775776,-4.41046294734493,17.01
"2340",29.7278070775776,-4.41046294734493,17.01
"2341",30.4862718397885,-4.30522733876123,41.14
"2342",33.9114716397159,-1.6428560939643,49.14
"2343",36.1362922036253,-8.13556477005891,15.76
"2344",33.5744800328092,-4.30819787236387,9.05
"2345",36.5207365766759,-5.85637992836972,57.54
"2346",35.7713581217337,-5.97017963104301,30.54
"2347",35.1454513738451,-4.51953751793846,17.83
"2348",38.9557464322733,-8.79366427728613,1.49
"2349",34.8061143306376,-4.7894275208283,1.08
"2350",38.9789640349958,-6.79627529118641,2.49
"2351",37.6353141605661,-3.49508353372722,56.79
"2352",37.6353141605661,-3.49508353372722,56.79
"2353",30.2337787540744,-2.58787672413531,50.64
"2354",30.2337787540744,-2.58787672413531,50.64
"2355",30.2337787540744,-2.58787672413531,50.64
"2356",33.2320490683785,-4.5775875395077,29.03
"2357",37.076610038265,-11.3396971613035,13.5
"2358",37.076610038265,-11.3396971613035,13.5
"2359",34.8061143306376,-4.7894275208283,46.04
"2360",39.3872479855514,-6.95088673618026,52.63
