"","longitude","latitude","time"
"1371",3.79077656073368,6.74609807034543,39.25
"1372",5.08143310506406,7.96710203787357,15.1
"1373",6.15377213054969,12.4158757251741,51.31
"1374",8.71151729788602,9.87694970015755,46.03
"1375",8.8448768190897,11.9501511737765,2.29
"1376",4.93611212749467,7.355212613582,7.01
"1377",8.5065947206372,13.1296599493775,12.01
"1378",8.5065947206372,13.1296599493775,12.01
"1379",5.80551190297767,6.75076097449196,43.68
"1380",4.16257284845254,6.62763381001402,26.57
"1381",6.69413987734134,9.47684798277434,40.8
"1382",3.53833059466614,6.50610239909729,41.15
"1383",8.42713229763426,9.61964876121848,33.93
"1384",6.83833510299731,4.47405180119639,38.43
"1385",7.80986739208727,12.981985560779,38.06
"1386",6.55253874644545,12.2960547658344,49.95
"1387",8.26618645455919,11.4193962457692,15.44
"1388",6.0700216372988,6.99372783197887,10.19
"1389",3.75763493180037,12.0833710191548,27.13
"1390",3.75763493180037,12.0833710191548,27.13
"1391",7.80986739208727,12.981985560779,37.31
"1392",4.96139614622799,12.7700086938745,19.88
"1393",2.55303243060552,6.50170939394318,30.83
"1394",2.55303243060552,6.50170939394318,30.83
"1395",7.58588601349343,8.85491752838247,20.39
"1396",9.97670642660198,10.5289209888768,24.3
"1397",3.53833059466614,6.50610239909729,13.36
"1398",3.92699230842503,7.3487639237183,23.94
"1399",5.42849415404366,6.87149979485774,31.63
"1400",3.28775418389049,6.26753313548823,51.25
"1401",6.67278197643969,6.14474373813654,59.03
"1402",7.00346762395631,5.06524726146178,52.86
"1403",8.10008379314919,13.2530416500738,35.64
"1404",8.10008379314919,13.2530416500738,35.64
"1405",8.31634060356858,10.0016418187252,48.98
"1406",5.23664375909912,13.0397610183613,36.51
"1407",5.08143310506406,7.96710203787357,40.29
"1408",4.06497642522326,7.95754887063219,40.58
"1409",6.67278197643969,6.14474373813654,45.42
"1410",8.02781251516338,7.36091665047155,22.14
"1411",7.37819460075587,4.94246945412271,45.02
"1412",10.35279772999,11.837358654295,30.7
"1413",3.92699230842503,7.3487639237183,31.57
"1414",5.54289571452103,6.50915070187624,36.22
"1415",6.67278197643969,6.14474373813654,36.34
"1416",7.63735629181281,12.3211423561312,42.31
"1417",9.83825590483588,12.3588661541585,16.73
"1418",4.96444571425813,8.33506763544659,52.7
"1419",4.81947575886232,7.72013672995974,43.64
"1420",7.918301297054,7.73219968427519,35.41
"1421",8.73447604651917,6.13169895566965,25.9
"1422",7.11245876394872,4.70858641036858,50.06
"1423",5.99419229086745,5.07466238058155,53.64
"1424",3.53833059466614,6.50610239909729,25.41
"1425",3.92699230842503,7.3487639237183,56.13
"1426",8.44194201358182,12.0746418508352,27.29
"1427",8.44194201358182,12.0746418508352,29.31
"1428",10.6518659161204,12.1038089058697,20.48
"1429",7.0504912694115,6.02227721871606,42.45
"1430",6.73919164646326,4.83102894749153,31.78
"1431",11.4763316178011,10.404176791374,46.8
"1432",8.8448768190897,11.9501511737765,57.55
"1433",10.0332180975782,7.72760541940324,30.9
"1434",9.13732576944162,12.2171455967399,24.52
"1435",7.64576122619572,5.17769028354273,58.75
"1436",7.19688700536747,8.97792307964598,5.21
"1437",5.19776731043214,7.6005011337791,41.09
"1438",7.41355745238032,10.6317227895601,51.33
"1439",5.39212800342341,13.7001683947035,44.34
"1440",5.39212800342341,13.7001683947035,44.34
"1441",4.58424770051282,8.454062842942,21.63
"1442",5.76979720146334,5.78887843822244,9.06
"1443",9.7284654226866,12.7542347527699,53.9
"1444",9.7284654226866,12.7542347527699,53.9
"1445",10.9529865152625,12.3712291141198,5.95
"1446",6.94000945066536,6.38535373260407,34.32
"1447",8.11933964114906,4.69382821976781,43.82
"1448",3.16892503883801,6.62372869092564,39.44
"1449",2.91999010882456,6.3849067154533,34.38
"1450",5.76293643005021,9.08903698179658,48.72
"1451",5.08143310506406,7.96710203787357,44.83
"1452",4.0247853050024,12.3497266132449,4.71
"1453",8.55449943906149,11.6842261135605,44.26
"1454",8.44194201358182,12.0746418508352,51.15
"1455",6.1955931045665,13.4645234124287,39.41
"1456",6.1955931045665,13.4645234124287,39.41
"1457",5.19776731043214,7.6005011337791,46.55
"1458",7.6430806532935,7.48470846277576,5.55
"1459",4.04510317161872,6.98751027827029,15.36
"1460",4.90829609200627,6.38902617265874,58.88
"1461",5.19776731043214,7.6005011337791,56.19
"1462",5.39212800342341,13.7001683947035,51.92
"1463",5.39212800342341,13.7001683947035,51.92
"1464",6.39039316543827,11.6433323929168,27.05
"1465",9.13732576944162,12.2171455967399,45.12
"1466",7.69572340276728,10.8931209673199,5.53
"1467",6.62922326303898,5.18760534681466,22.32
"1468",3.79077656073368,6.74609807034543,21.46
"1469",13.2073295179243,12.3823559793429,33.9
"1470",7.80986739208727,12.981985560779,15
"1471",6.30513254541136,9.59823680535133,37.53
"1472",2.55303243060552,6.50170939394318,53.28
"1473",2.55303243060552,6.50170939394318,53.28
"1474",7.97993037429228,11.1556865115445,57.25
"1475",8.25532213340364,8.98456039619924,47.5
"1476",4.58424770051282,8.454062842942,55.32
"1477",7.75337301163756,4.81928728568033,46.3
"1478",7.11245876394872,4.70858641036858,46.97
"1479",10.8463020252501,12.7686437091616,7.71
"1480",3.41972945666149,6.86398539880201,56.74
"1481",9.215575687881,9.36916989314166,49.04
"1482",7.0504912694115,6.02227721871606,23.29
"1483",3.16892503883801,6.62372869092564,33.25
"1484",9.35836286044357,11.4338300682097,51.54
"1485",7.92499634045921,12.5895709024651,34.25
"1486",7.00346762395631,5.06524726146178,7.4
"1487",8.44194201358182,12.0746418508352,53.24
"1488",9.79231527416471,9.88308094137356,0.91
"1489",6.25549245486656,5.3095285928385,5.16
"1490",4.32364328971125,8.20511775538415,3.42
"1491",7.26957934416979,5.30081287711498,46.73
"1492",7.52177008639986,12.7120036033991,37.78
"1493",10.9696531138161,10.9240298997042,22.45
"1494",7.0504912694115,6.02227721871606,12.8
"1495",5.6566619340541,6.14826898056776,33.65
"1496",5.79352266705571,13.5828250567727,18.23
"1497",5.79352266705571,13.5828250567727,18.23
"1498",7.69889318195103,6.13923745902981,23.43
"1499",4.67636821926872,7.11129713280083,31.38
"1500",8.15315037647263,11.8082407091835,44.03
"1501",2.80031189287104,6.74077488484017,9.64
"1502",2.80031189287104,6.74077488484017,9.64
"1503",6.10899585162613,7.97424321129736,49.54
"1504",6.85531487510732,10.1125168734154,18.65
"1505",6.67278197643969,6.14474373813654,51.99
"1506",3.80823600639885,7.71136914634323,33.12
"1507",10.4599769907716,11.444289678499,24.5
"1508",9.35836286044357,11.4338300682097,46.98
"1509",5.6914331222805,7.11479213922503,39.62
"1510",3.53833059466614,6.50610239909729,5.34
"1511",12.5922923978864,13.3183129498351,6.04
"1512",12.5922923978864,13.3183129498351,6.04
"1513",6.36642599547207,4.9530592568589,23.65
"1514",6.29559196495254,6.2667213164953,13.7
"1515",8.58315540491793,7.85635757657769,54.47
"1516",7.11245876394872,4.70858641036858,44.96
"1517",11.1781923176138,10.1444578636227,2.03
"1518",8.39938805925105,4.93022545776705,51.83
"1519",5.75563497918552,12.5348167119133,55.3
"1520",11.5703272110466,11.4506635764996,15.7
"1521",7.36977810974043,7.23849461217721,30.6
"1522",7.63735629181281,12.3211423561312,47.62
"1523",7.75301234883219,7.11508693535847,7.93
"1524",5.76293643005021,9.08903698179658,58.4
"1525",7.97096920456738,6.38044415826777,16.79
"1526",6.47674361071394,4.59816906046399,31.98
"1527",5.62252074605426,5.19582360971198,28.14
"1528",6.73919164646326,4.83102894749153,11.39
"1529",7.53753440004201,5.53771396537849,15.09
"1530",7.47377067915506,9.2320209134411,23.08
"1531",7.75337301163756,4.81928728568033,15.25
"1532",8.44194201358182,12.0746418508352,17.2
"1533",8.62793205323304,6.49841118328072,39.27
"1534",8.90520976622929,6.74178676515159,17.26
"1535",4.44186851216761,7.83915699701516,37.88
"1536",8.44194201358182,12.0746418508352,54.51
"1537",8.44194201358182,12.0746418508352,10.57
"1538",3.53833059466614,6.50610239909729,33.6
"1539",10.1363993343959,12.6273861232122,20.94
"1540",7.0504912694115,6.02227721871606,58.03
"1541",8.15315037647263,11.8082407091835,48.73
"1542",8.15315037647263,11.8082407091835,25.58
"1543",7.75337301163756,4.81928728568033,32.48
"1544",6.18312472908868,6.6294807179641,39.85
"1545",7.26957934416979,5.30081287711498,44.93
"1546",6.51863679030879,5.54576079661405,34.88
"1547",8.02237474892325,5.05415588873698,1.01
"1548",10.1363993343959,12.6273861232122,19.64
"1549",6.43426868297521,12.684469794874,40.08
"1550",6.78363367034292,5.78334768013005,47.34
"1551",11.455957138139,13.3092549494658,59.51
"1552",11.455957138139,13.3092549494658,59.51
"1553",7.08369756186772,9.35477115623561,3.49
"1554",7.36977810974043,7.23849461217721,41.29
"1555",11.1781923176138,10.1444578636227,25.22
"1556",8.73281363970672,12.3421266863817,30.85
"1557",8.66636841010149,11.2950613260513,21.96
"1558",4.99331141211675,9.32829745405518,51.68
"1559",4.58424770051282,8.454062842942,16.55
"1560",10.0271687792929,13.0242733620275,46.81
"1561",10.0271687792929,13.0242733620275,46.81
"1562",3.55341078787793,7.4665907858711,33.78
"1563",8.44194201358182,12.0746418508352,40.65
"1564",2.55303243060552,6.50170939394318,57.86
"1565",2.55303243060552,6.50170939394318,57.86
"1566",9.92844981575906,8.1041469327066,26
"1567",11.9833935535725,8.47351560030263,40.49
"1568",6.0700216372988,6.99372783197887,13.33
"1569",7.6430806532935,7.48470846277576,20.97
"1570",9.24818730910007,11.8248542859304,34.03
"1571",6.15377213054969,12.4158757251741,51.38
"1572",5.23664375909912,13.0397610183613,28.62
"1573",6.90314197618861,11.1376861503045,26.75
"1574",9.64309336712581,7.85424669371783,10.78
"1575",4.58424770051282,8.454062842942,48.85
"1576",8.90520976622929,6.74178676515159,22.23
"1577",5.62252074605426,5.19582360971198,2.69
"1578",9.65183399141279,11.6987673017726,20.39
"1579",3.90850031112991,6.3879084007036,20.42
"1580",5.47709004379191,4.60906968711943,1.54
"1581",12.2815317637314,13.0479445275205,17.35
"1582",12.2815317637314,13.0479445275205,17.35
"1583",5.84188977806649,7.7265854876964,31.77
"1584",8.07900379664027,6.01547165439772,18.02
"1585",8.2048798772096,10.385000294991,33.79
"1586",6.53506084151362,8.8470552157664,28.46
"1587",14.5366115965114,11.5798955213238,23.87
"1588",14.5366115965114,11.5798955213238,23.87
"1589",7.37819460075587,4.94246945412271,4.69
"1590",7.64576122619572,5.17769028354273,36.02
"1591",4.1482791423371,11.9681439021421,14.62
"1592",3.92699230842503,7.3487639237183,10.41
"1593",6.07517679329536,13.8560880209438,9.56
"1594",6.07517679329536,13.8560880209438,9.56
"1595",4.39316146070859,11.2081581459152,42.81
"1596",4.58424770051282,8.454062842942,20.28
"1597",6.62922326303898,5.18760534681466,50.74
"1598",7.0504912694115,6.02227721871606,41.03
"1599",13.3907341899383,10.1389346054705,19.59
"1600",13.3907341899383,10.1389346054705,19.59
"1601",3.16892503883801,6.62372869092564,6.58
"1602",6.95189760240449,12.1753669543386,27.85
"1603",3.44805157659333,8.80702763890874,36.41
"1604",5.54289571452103,6.50915070187624,19.01
"1605",11.5790246714651,10.0150072475448,2.48
"1606",8.62005481241417,12.7353083514133,30.09
"1607",8.62005481241417,12.7353083514133,30.09
"1608",14.0301082724413,12.1146105012148,8.46
"1609",5.31345283489774,7.23529170531458,59.8
"1610",10.777502449205,10.273272389691,36.16
"1611",6.29559196495254,6.2667213164953,8.94
"1612",7.00346762395631,5.06524726146178,32.64
"1613",9.215575687881,9.36916989314166,54.88
"1614",4.55944202454795,7.47454127294801,4.52
"1615",8.88806275297796,10.5206204777971,36.11
"1616",7.75337301163756,4.81928728568033,36.76
"1617",5.32485256049913,11.6172520253275,54.43
"1618",6.29559196495254,6.2667213164953,46.43
"1619",6.78363367034292,5.78334768013005,27.47
"1620",4.39316146070859,11.2081581459152,4.01
"1621",7.25879947065276,7.60795224757332,50.48
"1622",7.58982027474862,6.50411252678847,53.06
"1623",7.0504912694115,6.02227721871606,35.23
"1624",6.60475817149672,7.48367794447969,56.8
"1625",7.69889318195103,6.13923745902981,29.74
"1626",4.67636821926872,7.11129713280083,29.99
"1627",3.92699230842503,7.3487639237183,38.94
"1628",12.4804896128967,9.36652239020834,6.33
"1629",7.14717614712597,7.97888671061616,1.98
"1630",3.44805157659333,8.80702763890874,7.74
"1631",7.0504912694115,6.02227721871606,11.88
"1632",6.62922326303898,5.18760534681466,23.28
"1633",7.23578315974212,12.4431222222998,37.44
"1634",4.53508918820429,6.50860545825176,20.2
"1635",11.1781923176138,10.1444578636227,58.64
"1636",8.15315037647263,11.8082407091835,7.56
"1637",7.58588601349343,8.85491752838247,18.64
"1638",7.80734016755824,5.77593798164573,34.22
"1639",8.44194201358182,12.0746418508352,25.55
"1640",7.19688700536747,8.97792307964598,52.38
"1641",5.6566619340541,6.14826898056776,23.59
"1642",4.53971969469672,11.8520408273249,23.5
"1643",6.07517679329536,13.8560880209438,9.66
"1644",6.07517679329536,13.8560880209438,9.66
"1645",6.22303865838846,7.60542351305961,13.08
"1646",8.42713229763426,9.61964876121848,25.67
"1647",7.11245876394872,4.70858641036858,1.7
"1648",6.43426868297521,12.684469794874,4.33
"1649",11.5790246714651,10.0150072475448,31.06
"1650",3.9650130383757,9.31079394856108,23.72
"1651",9.54218720815704,12.0913462454636,5.4
"1652",8.64672928683323,8.85988113892648,45.88
"1653",3.53833059466614,6.50610239909729,7.33
"1654",6.25549245486656,5.3095285928385,58
"1655",7.47377067915506,9.2320209134411,46.15
"1656",10.6289314652016,6.85209808354942,8.09
"1657",10.6289314652016,6.85209808354942,8.09
"1658",9.46542310959568,7.23226813172735,29.03
"1659",6.53506084151362,8.8470552157664,12.29
"1660",3.90058315239358,12.7323227663087,54.5
"1661",3.90058315239358,12.7323227663087,54.5
"1662",11.1643229340068,11.5803000773715,27.35
"1663",9.43185313592925,12.4851826612869,53.62
"1664",8.66636841010149,11.2950613260513,1.58
"1665",3.16892503883801,6.62372869092564,29.21
"1666",3.73994420302907,11.0626325957537,42.87
"1667",3.73994420302907,11.0626325957537,42.87
"1668",5.57671196151,7.48026361592711,21.82
"1669",16.5044309049226,6.26141992985192,7.73
"1670",17.3384857922951,5.21554682131138,18.8
"1671",20.8929094811031,5.74546114962162,58.32
"1672",19.1688271009828,4.89500980749364,49.38
"1673",19.1688271009828,4.89500980749364,49.38
"1674",20.9669404031128,9.74462020080427,29.59
"1675",20.9669404031128,9.74462020080427,29.59
"1676",17.8273728565735,6.85931852704917,8.71
"1677",37.5611413906913,-3.07124790882083,43.28
"1678",37.5611413906913,-3.07124790882083,43.28
"1679",34.8495870237903,-0.43711844194745,40.7
"1680",36.8643726052572,-1.22825268635175,37.12
"1681",34.2484493640789,-1.37988331843204,14.67
"1682",34.2484493640789,-1.37988331843204,14.67
"1683",36.3183258995365,-0.234690218502058,0.35
"1684",35.0435859572134,0.654448610093012,11.21
"1685",34.5152174516359,-0.697509059375,10
"1686",36.8643726052572,-1.22825268635175,38.24
"1687",36.8318926027589,1.10661852307936,37.76
"1688",36.8643726052572,-1.22825268635175,58.93
"1689",36.8643726052572,-1.22825268635175,51
"1690",34.6536917480225,-1.53902617042829,28.62
"1691",34.6536917480225,-1.53902617042829,28.62
"1692",36.9759466753135,0.280851277716613,11.47
"1693",36.3183258995365,-0.234690218502058,8.77
"1694",41.7451118042428,4.00777553334981,12.84
"1695",41.7451118042428,4.00777553334981,12.84
"1696",41.7451118042428,4.00777553334981,12.84
"1697",34.9191350470612,-0.856194123445477,35.69
"1698",37.1937011582244,-0.967503427077326,46.31
"1699",37.1208921429504,-0.550144261690489,17.24
"1700",34.0320958303207,4.48021466205421,3.44
"1701",34.0320958303207,4.48021466205421,3.44
"1702",37.0483075836127,-0.134012597043102,59.94
"1703",37.8167384325017,-2.38409196206387,55.53
"1704",36.8643726052572,-1.22825268635175,1.34
"1705",37.1937011582244,-0.967503427077326,28.96
"1706",35.374902895093,0.910869417032444,46.94
"1707",36.8643726052572,-1.22825268635175,37.48
"1708",34.309170017698,0.555108690264909,39.64
"1709",34.309170017698,0.555108690264909,39.64
"1710",40.2760446154531,4.23398913242894,0.53
"1711",40.2760446154531,4.23398913242894,0.53
"1712",35.0435859572134,0.654448610093012,31.2
"1713",34.7111566283119,0.397118562783114,23.47
"1714",34.7111566283119,0.397118562783114,53.79
"1715",35.4954351839475,2.3967744385528,18.76
"1716",36.8643726052572,-1.22825268635175,55.38
"1717",34.240927799777,0.969912698336584,55.36
"1718",34.240927799777,0.969912698336584,55.36
"1719",37.1208921429504,-0.550144261690489,42.48
"1720",37.1208921429504,-0.550144261690489,42.97
"1721",36.8643726052572,-1.22825268635175,44.82
"1722",37.1208921429504,-0.550144261690489,22.82
"1723",39.5793145619823,-3.85462478437865,55.62
"1724",37.0483075836127,-0.134012597043102,23.28
"1725",34.240927799777,0.969912698336584,11.85
"1726",34.240927799777,0.969912698336584,11.85
"1727",39.7663494157893,-0.817489026270826,1.2
"1728",36.8643726052572,-1.22825268635175,58.01
"1729",35.0435859572134,0.654448610093012,19.72
"1730",34.240927799777,0.969912698336584,30.33
"1731",34.240927799777,0.969912698336584,30.33
"1732",34.7111566283119,0.397118562783114,32.96
"1733",36.5759764975819,0.438293422084868,26.19
"1734",44.7990751301386,2.7687658999469,40.33
"1735",46.5598736688012,4.18231328362781,36.18
"1736",48.0673582128973,4.94184212149485,13.91
"1737",43.8027828614656,4.25448640686872,49.85
"1738",50.5289885671296,10.9042313031512,57.73
"1739",45.2578469959655,2.22007836638028,36.66
"1740",47.3773239992203,6.60097924852418,4.82
"1741",44.6610994940932,1.73467727744484,22.27
"1742",42.6042698595681,-0.413674676141894,10.53
"1743",45.2578469959655,2.22007836638028,1.92
"1744",45.2578469959655,2.22007836638028,8.09
"1745",47.7852309737624,4.71573526930416,59.8
"1746",44.6610994940932,1.73467727744484,14.37
"1747",46.5236356368958,5.93661864619865,33.16
"1748",50.4667672848104,10.1821093294506,54.62
"1749",46.3515151250351,3.56292535005386,23.54
"1750",46.3515151250351,3.56292535005386,19.03
"1751",44.7990751301386,2.7687658999469,4.68
"1752",45.2578469959655,2.22007836638028,38.79
"1753",48.9215836690092,9.89245086310736,0.74
"1754",44.5589089865148,3.94503465678859,13.28
"1755",37.0184111089448,6.2573559031205,37.03
"1756",36.1247704808997,5.14680249589692,47.36
"1757",36.350380266888,7.95527878292668,38.59
"1758",37.8792017101563,11.8274441582731,58.57
"1759",34.7526941282191,9.33286109608074,8.17
"1760",37.8555262164086,12.6233712397795,40.6
"1761",40.7629957989719,9.00012907542078,4.21
"1762",39.1517830056486,8.26078017337028,40.32
"1763",35.7744121669333,10.4277829664662,2.45
"1764",36.5564088839252,8.9477677321825,56.34
"1765",36.9855150986848,8.41456748398267,46.99
"1766",38.9920401334909,9.78096500181732,30.5
"1767",40.0778633852737,8.93186788097992,59
"1768",39.9919607589713,14.0078186804747,28.84
"1769",39.6872969627259,9.84939376126795,5.12
"1770",37.8674071181421,12.2245558693351,22.79
"1771",35.71078989661,7.49074891994326,4.25
"1772",38.3582344055569,6.80799032610455,52.91
"1773",36.793119542852,11.9227065203828,4.19
"1774",37.6547243399928,6.72801188811559,17.2
"1775",38.6725118579542,7.04012159334233,2.68
"1776",40.7183095535097,11.299093187256,56.83
"1777",39.6349904160316,13.7788606707483,35.6
"1778",36.6985015294482,6.02011350044704,48.34
"1779",38.4304034813216,6.42078148327082,44.52
"1780",38.6561707032946,9.16986198127196,44.44
"1781",36.1690264175847,6.95229896711341,31.02
"1782",35.5118977080582,8.63870657991763,3.51
"1783",35.8316974711283,9.25688200036836,41.75
"1784",37.9711018252164,6.96138674658122,45.44
"1785",38.3582344055569,6.80799032610455,31.03
"1786",38.5753777203475,5.64117343999277,41.87
"1787",39.4617322752523,8.48589501662325,13.55
"1788",36.8244443655649,11.1295547254793,14.59
"1789",38.6561707032946,9.16986198127196,15.58
"1790",37.8996799019448,7.34646441312513,19.75
"1791",37.686672031126,8.49076222122552,57
"1792",41.444196594308,9.06671860011977,4.03
"1793",42.7821560164241,11.0889293945283,18.06
"1794",42.7821560164241,11.0889293945283,18.06
"1795",38.6298332662248,10.3264505018538,27.78
"1796",38.9129688815855,7.65348260348607,3.31
"1797",37.1897749464546,10.9682334208207,25.16
"1798",37.6547243399928,6.72801188811559,26.21
"1799",38.1866354174915,5.79555494256197,24.14
"1800",38.1866354174915,5.79555494256197,7.33
"1801",39.3704522420622,7.11740415404507,23.54
"1802",36.7772851487866,12.3218985587663,14.89
"1803",34.7066878076095,10.1151256747533,38.92
"1804",36.0999760384996,7.33890459804438,45.48
"1805",41.7542283355279,9.28576155862537,6.04
"1806",38.6561707032946,9.16986198127196,3.62
"1807",37.1958702741778,7.26730741594083,58.96
"1808",35.4865333773677,9.02420717283532,20.58
"1809",39.6719983324548,11.0101180705578,35.65
"1810",35.5942665313735,6.08859966709691,39.98
"1811",37.7975365564663,5.94972837048263,32.78
"1812",39.8287072840744,6.57871172267793,37.2
"1813",40.0316319231871,10.0750199931266,29.4
"1814",38.4563134274726,8.18677055364372,30.51
"1815",41.7542283355279,9.28576155862537,48.51
"1816",38.2862764242491,7.19343498400383,42.29
"1817",38.3582344055569,6.80799032610455,3.86
"1818",36.0999760384996,7.33890459804438,26.63
"1819",38.6561707032946,9.16986198127196,43.43
"1820",36.7380720666191,7.80361675028364,42.88
"1821",37.9482082370408,9.48200349204036,57.78
"1822",39.3048730894311,11.958172409738,36.52
"1823",37.8674071181421,12.2245558693351,9.02
"1824",36.8705901277719,9.95329606997667,30.61
"1825",40.4578483340269,8.77925805157754,14.08
"1826",35.5744747001238,8.257383170948,28.1
"1827",36.19505245512,9.10214442691017,42.63
"1828",38.1429909495171,7.95893492373414,53.29
"1829",40.9865047844655,7.8734562053373,0.76
"1830",42.0920357986656,10.2651900141145,5.22
"1831",38.2862764242491,7.19343498400383,44.11
"1832",40.3733015073186,7.4213785356118,34.55
"1833",42.6623950964999,4.71931373892787,54.42
"1834",34.8029877122185,8.55854198096574,38
"1835",39.1517830056486,8.26078017337028,36.64
"1836",37.8674071181421,12.2245558693351,21.29
"1837",36.8399372707831,10.7356476577853,42.43
"1838",35.1863318947507,8.40778064128746,51.72
"1839",39.6872969627259,9.84939376126795,45.89
"1840",38.283170683434,10.0976136759653,29.39
"1841",39.6872969627259,9.84939376126795,43.88
"1842",38.2145288381633,7.57709102791385,55.99
"1843",36.0999760384996,7.33890459804438,4.88
"1844",38.9768753475961,10.5548347218176,33.43
"1845",32.9710378249147,1.85485270735833,31.16
"1846",34.9052082478672,1.48091344088229,48.91
"1847",34.9052082478672,1.48091344088229,48.91
"1848",34.1729042724105,1.38328498774729,27.87
"1849",30.9710876367664,2.63706402677964,5.59
"1850",30.9710876367664,2.63706402677964,5.59
"1851",34.309170017698,0.555108690264909,42.71
"1852",34.309170017698,0.555108690264909,42.71
"1853",29.9229949462989,-0.467914209754078,4.54
"1854",32.5054460152076,2.42206426283375,17.49
"1855",30.9086221821777,3.04537565042108,10.87
"1856",30.9086221821777,3.04537565042108,10.87
"1857",32.4961457454777,0.0961876920631787,18.53
"1858",34.240927799777,0.969912698336584,59.89
"1859",34.240927799777,0.969912698336584,59.89
"1860",33.9071847804353,0.713062542772736,8.04
"1861",33.8395911278798,1.12755941868688,55.94
"1862",33.169870367023,0.613502118784758,54.61
"1863",29.6412730465618,-1.15160554051757,39.85
"1864",29.6412730465618,-1.15160554051757,39.85
"1865",29.6412730465618,-1.15160554051757,39.85
"1866",33.9749970224735,0.297149329496024,8.49
"1867",33.9749970224735,0.297149329496024,8.49
"1868",33.9071847804353,0.713062542772736,43.57
"1869",31.4783855453537,-0.685296410226991,23.01
"1870",32.5054460152076,2.42206426283375,2.01
"1871",33.9749970224735,0.297149329496024,20.14
"1872",33.9749970224735,0.297149329496024,20.14
"1873",33.5052404848522,0.870954410842308,6.29
"1874",29.9847272229554,-0.889301052848993,59.31
"1875",31.6895058405869,0.413306377540682,50.75
"1876",33.169870367023,0.613502118784758,25.38
"1877",31.5427581747164,-1.10701813109268,29.62
"1878",31.5427581747164,-1.10701813109268,29.62
"1879",31.4142284714499,-0.264911999003217,3.1
"1880",30.9710876367664,2.63706402677964,25.86
"1881",30.9710876367664,2.63706402677964,25.86
"1882",33.8432144528652,-1.22065307050515,37.85
"1883",33.8432144528652,-1.22065307050515,37.85
"1884",33.8432144528652,-1.22065307050515,37.85
"1885",151.924358660951,7.36378529253653,54.14
"1886",158.107404115062,6.77275256995235,16.69
"1887",167.046041728666,-0.50832853214872,30.16
"1888",167.046041728666,-0.50832853214872,23.36
"1889",-11.3530076407695,7.78099465384764,8.51
"1890",-12.5048524491085,7.72192352538698,23.4
"1891",-13.2559979728932,8.28561508094034,58.32
"1892",-13.2559979728932,8.28561508094034,28.57
"1893",-13.2559979728932,8.28561508094034,49.66
"1894",-11.3530076407695,7.78099465384764,9.95
"1895",-11.3530076407695,7.78099465384764,47.95
"1896",-13.2559979728932,8.28561508094034,23.59
"1897",-10.1685165759322,8.43557202005365,15.49
"1898",-10.1685165759322,8.43557202005365,15.49
"1899",-10.1685165759322,8.43557202005365,15.49
"1900",-9.71027371889068,6.97795762541847,27.68
"1901",-10.873810428825,6.3359306136843,24.25
"1902",-8.58927416291622,5.04107677429748,35.3
"1903",-9.78739496119564,8.45240931593967,7.75
"1904",-9.78739496119564,8.45240931593967,7.75
"1905",-14.3730771020754,10.7139299202335,36.3
"1906",-12.367544234326,10.8038641015208,10.28
"1907",-12.1533731755419,11.1286786895359,34.91
"1908",-12.2125502906995,9.8715943793011,50.84
"1909",-12.2125502906995,9.8715943793011,50.84
"1910",-12.5534518339732,11.1124894269581,49.94
"1911",-11.1761933607982,10.8511515667445,15
"1912",-12.3389229338868,11.4389813605775,55.27
"1913",-9.02868340427929,8.48482567407506,7.27
"1914",-12.9788209331794,10.4625248397684,30.57
"1915",-8.97870482276712,9.0872986225405,35.36
"1916",-13.759618605205,11.0604753973508,26.53
"1917",-9.2898221920445,7.58395894243073,29.24
"1918",-9.2898221920445,7.58395894243073,29.24
"1919",-10.3875169897591,10.8799297749306,46.15
"1920",-9.16331767386944,11.5465917300784,25.73
"1921",-12.5260249080295,11.7510746651796,35.81
"1922",-6.607912801322,6.83578561043608,13.62
"1923",-5.31245894313571,10.1071811691508,19.1
"1924",-5.3862331503619,9.50653966497044,21.46
"1925",-7.71640397366802,4.81298953041281,49.98
"1926",-7.71640397366802,4.81298953041281,49.98
"1927",-6.58640459342781,5.4283013031548,0.37
"1928",-3.01170693547423,9.47092665036943,10.34
"1929",-3.01170693547423,9.47092665036943,10.34
"1930",-4.15327201187292,5.30317865379064,57.6
"1931",-5.66602810745221,5.75264400018709,17.34
"1932",-4.15327201187292,5.30317865379064,46.91
"1933",-7.03186827191034,6.24719755211306,44.18
"1934",-5.53461073734527,9.80135931281443,43.37
"1935",-4.15327201187292,5.30317865379064,27.12
"1936",-2.70627081582626,7.8310009956839,8.95
"1937",-2.70627081582626,7.8310009956839,8.95
"1938",-4.15327201187292,5.30317865379064,6.29
"1939",-4.61791722944352,5.74182270238182,27.8
"1940",-6.23092171698998,5.4467012844535,43.44
"1941",-4.69220752210055,5.18793352345216,22.53
"1942",-6.44031640493755,5.1591721563368,38.82
"1943",-5.66602810745221,5.75264400018709,31.42
"1944",-6.0575717082724,10.0886215790884,15.38
"1945",-6.0575717082724,10.0886215790884,15.38
"1946",-4.15327201187292,5.30317865379064,38.9
"1947",-6.75779175328494,7.11576768328721,43.22
"1948",-7.48840107904956,7.0834013570427,7.67
"1949",-4.54269404130487,6.30156215575728,4.25
"1950",-3.39732264650927,5.64491841653535,41.98
"1951",-4.12658687058937,6.76127208771996,15.98
